case,order,secondary_nm,primary_nm,time_h,permeability_fluorescence,committed_fraction,membrane_compromised_cumulative,atp_proxy,caspase_proxy,ldh_proxy,surface_complex_copies,internalized_complex_copies,payload_copies,delivered_payload_cumulative,core_committed,rim_committed
transport,precomplexed,100.0,146.77992676220705,24.0,0.13667726,0.27567932,0.1298434,0.75886204,0.14583592,0.11705807,16900.69537993,13076.60592703,1158.70484626,1696.1376484,0.0,0.39175482
transport,precomplexed,100.0,146.77992676220705,48.0,0.63952545,0.66061419,0.6075522,0.36224293,0.05306199,0.37628369,19462.96742452,19688.00936594,2999.01752794,6501.72007536,0.0,0.93868312
transport,precomplexed,100.0,146.77992676220705,72.0,0.75163084,0.74934378,0.71752107,0.25164,0.03182271,0.2581032,18044.61646641,18737.12106803,3623.98658187,11847.99456235,1e-08,0.99472608
transport,precomplexed,100.0,383.1186849557293,24.0,0.13149953,0.26516464,0.12492525,0.76444403,0.14023939,0.11256409,8623.59798821,7997.96774975,865.84213054,1327.34117156,0.0,0.37677115
transport,precomplexed,100.0,383.1186849557293,48.0,0.69848891,0.78249955,0.67465474,0.26357609,0.10784481,0.43756197,9063.16964021,9197.1994545,1548.05176602,3752.45740307,6e-07,0.93222815
transport,precomplexed,100.0,383.1186849557293,72.0,0.93317587,0.94482685,0.92071452,0.06553521,0.02411232,0.3735427,8383.71902151,8711.98502634,1725.69122242,6243.86212855,0.03449944,0.99383284
transport,precomplexed,100.0,1000.0,24.0,0.06956505,0.15667586,0.06616434,0.83365319,0.09051153,0.06017229,3905.73653096,3747.63937398,427.37963361,676.81430065,3e-08,0.21953939
transport,precomplexed,100.0,1000.0,48.0,0.67388108,0.78619397,0.65852631,0.27401768,0.12766766,0.45522886,3537.54600395,3714.25469576,676.35642612,1732.4495348,0.12875162,0.87498587
transport,precomplexed,100.0,1000.0,72.0,0.94654026,0.97049003,0.9417364,0.04518641,0.02875363,0.40667815,3321.78194179,3452.74675088,700.6349603,2723.04105255,0.79497978,0.98637792
core_low,simultaneous,0.1,0.01,24.0,1e-08,3e-08,1e-08,0.99936918,2e-08,1e-08,31.57039451,23.65675953,1.93648503,2.74174008,0.0,4e-08
core_low,simultaneous,0.1,0.01,48.0,1.03e-05,2.031e-05,9.78e-06,0.99605918,1.053e-05,8.54e-06,38.95783406,37.49496926,5.51488802,11.63184092,0.0,2.884e-05
core_low,simultaneous,0.1,0.01,72.0,0.0002173,0.0003167,0.00020646,0.99196382,0.00011024,0.00016148,39.37295164,40.08087674,7.31091774,22.52432166,0.0,0.00044958
core_low,simultaneous,0.1,0.026101572156825372,24.0,1.4e-07,5.1e-07,1.3e-07,0.99840023,3.8e-07,1.2e-07,79.87899445,59.96681211,4.92130504,6.97318912,0.0,7.3e-07
core_low,simultaneous,0.1,0.026101572156825372,48.0,0.00016015,0.00031368,0.00015216,0.99009893,0.00016152,0.00013271,98.42000094,94.75532635,13.95226663,29.4610237,0.0,0.00044547
core_low,simultaneous,0.1,0.026101572156825372,72.0,0.00318917,0.00460443,0.0030302,0.97802755,0.00157423,0.0023596,99.44946967,101.24376587,18.47449465,56.97982597,0.0,0.00653562
core_low,simultaneous,0.1,0.06812920690579614,24.0,2.01e-06,7.44e-06,1.91e-06,0.99611677,5.53e-06,1.81e-06,192.52391933,145.22418906,11.99694753,17.03317845,0.0,1.057e-05
core_low,simultaneous,0.1,0.06812920690579614,48.0,0.0020418,0.00392966,0.0019399,0.97564375,0.00198976,0.00168625,236.25589461,227.65894542,33.61842713,71.19655418,0.0,0.00558017
core_low,simultaneous,0.1,0.06812920690579614,72.0,0.03464538,0.04855816,0.03291984,0.92705368,0.01563832,0.02528702,238.59531166,242.94193831,44.37742388,137.26003639,5e-08,0.0688996
core_low,simultaneous,0.1,0.1778279410038923,24.0,2.213e-05,8.033e-05,2.102e-05,0.99147734,5.931e-05,1.988e-05,413.11233805,315.25622124,26.46614484,37.76308817,0.0,0.00011413
core_low,simultaneous,0.1,0.1778279410038923,48.0,0.01669015,0.03076763,0.01585764,0.94061506,0.01490999,0.01367045,501.81722085,484.68482441,72.0922896,153.79489326,2e-08,0.04368052
core_low,simultaneous,0.1,0.1778279410038923,72.0,0.18679499,0.2409396,0.17752152,0.76384449,0.06341808,0.130581,505.88153722,515.3772506,94.41007868,294.13008912,4.8e-07,0.34136856
core_low,simultaneous,0.1,0.464158883361278,24.0,0.00013935,0.00048904,0.00013239,0.98458991,0.00035665,0.00012493,705.09363946,550.10601303,47.67999976,68.73162905,0.0,0.00069475
core_low,simultaneous,0.1,0.464158883361278,48.0,0.06362712,0.10867009,0.06045721,0.87596741,0.04821288,0.05128815,837.11037026,813.36760432,122.86471377,266.07117954,1e-07,0.15418734
core_low,simultaneous,0.1,0.464158883361278,72.0,0.39678337,0.46248792,0.37730176,0.56689036,0.08518617,0.25696459,837.85977465,855.43836641,157.92880764,500.05439074,2.89e-06,0.65177383
core_low,simultaneous,0.1,1.2115276586285888,24.0,0.00039999,0.0013474,0.00038001,0.97855895,0.00096739,0.00035757,890.98760774,717.05342688,64.8616725,94.8444055,0.0,0.00191405
core_low,simultaneous,0.1,1.2115276586285888,48.0,0.11132443,0.17816468,0.10579599,0.82208187,0.07236868,0.08827671,993.88956829,983.45563017,153.5327788,340.98192113,3.6e-07,0.25239472
core_low,simultaneous,0.1,1.2115276586285888,72.0,0.49160774,0.54840439,0.46816039,0.48032356,0.080244,0.30166385,965.47286549,994.75474526,188.22295932,617.75940102,1.08e-05,0.762272
core_low,simultaneous,0.1,3.1622776601683795,24.0,0.00054948,0.00177706,0.00052206,0.97653169,0.001255,0.00048979,792.38948473,689.31061696,67.21368362,100.245652,0.0,0.0025231
core_low,simultaneous,0.1,3.1622776601683795,48.0,0.10627788,0.16632354,0.10109522,0.8278136,0.06522832,0.08358107,743.79364604,772.50875791,131.92438313,311.07663286,1.48e-06,0.23368611
core_low,simultaneous,0.1,3.1622776601683795,72.0,0.45913541,0.52086276,0.4389939,0.50563187,0.08186885,0.28377343,682.70152229,715.53498269,143.73452971,517.61720133,3.362e-05,0.70047894
core_low,simultaneous,0.1,8.25404185268019,24.0,0.00029914,0.00090505,0.00028444,0.98116841,0.00062061,0.00026541,418.63402796,412.89273178,46.94508402,73.18710621,0.0,0.00127673
core_low,simultaneous,0.1,8.25404185268019,48.0,0.04088284,0.06487028,0.03898945,0.90728792,0.02588083,0.03216297,356.44846659,380.86043756,71.53747299,184.91759056,1.64e-06,0.08950308
core_low,simultaneous,0.1,8.25404185268019,72.0,0.22126965,0.26585419,0.21177822,0.73108297,0.05407597,0.14365174,324.04214698,340.68003114,71.06868376,284.45770411,1.54e-05,0.35721613
core_low,simultaneous,0.1,21.544346900318843,24.0,5.319e-05,0.00015375,5.069e-05,0.98959947,0.00010306,4.708e-05,176.81753531,183.38797479,22.98220628,37.29289125,0.0,0.00021365
core_low,simultaneous,0.1,21.544346900318843,48.0,0.0059675,0.00953904,0.00570002,0.96556421,0.00383902,0.00469611,147.57859665,158.92045809,31.10297232,84.97293851,2.9e-07,0.01304209
core_low,simultaneous,0.1,21.544346900318843,72.0,0.03696151,0.0460354,0.03535539,0.92778501,0.01068002,0.02460892,134.13771256,141.03926343,29.82822936,126.27907016,1.91e-06,0.06233659
core_low,simultaneous,0.1,56.23413251903491,24.0,5e-06,1.417e-05,4.77e-06,0.99531312,9.4e-06,4.42e-06,70.13398583,74.28092313,9.72985363,16.11382616,0.0,1.948e-05
core_low,simultaneous,0.1,56.23413251903491,48.0,0.0005081,0.00081084,0.00048569,0.98686914,0.00032515,0.00039944,58.20647809,62.84243565,12.51970256,35.12755703,3e-08,0.00110388
core_low,simultaneous,0.1,56.23413251903491,72.0,0.00319197,0.00399973,0.00305319,0.98024993,0.00094653,0.00213212,52.93498918,55.65125084,11.83418468,51.43469233,1.5e-07,0.00542202
core_low,simultaneous,0.1,146.77992676220705,24.0,3.5e-07,9.8e-07,3.3e-07,0.99807648,6.5e-07,3.1e-07,27.21534294,29.07046827,3.88139279,6.48673166,0.0,1.34e-06
core_low,simultaneous,0.1,146.77992676220705,48.0,3.396e-05,5.409e-05,3.247e-05,0.99484385,2.162e-05,2.668e-05,22.54935162,24.36750163,4.89050735,13.88288649,0.0,7.352e-05
core_low,simultaneous,0.1,146.77992676220705,72.0,0.0002125,0.00026636,0.00020326,0.99302189,6.31e-05,0.00014191,20.51348985,21.56447438,4.59572441,20.20266374,1e-08,0.00036114
core_low,simultaneous,0.1,383.1186849557293,24.0,2e-08,6e-08,2e-08,0.99924201,4e-08,2e-08,10.47778805,11.23120871,1.51152181,2.53558619,0.0,8e-08
core_low,simultaneous,0.1,383.1186849557293,48.0,2.05e-06,3.26e-06,1.96e-06,0.99799048,1.3e-06,1.61e-06,8.67608965,9.37900795,1.88810515,5.38600576,0.0,4.43e-06
core_low,simultaneous,0.1,383.1186849557293,72.0,1.279e-05,1.603e-05,1.223e-05,0.99733466,3.79e-06,8.54e-06,7.89380298,8.29797244,1.77002385,7.81796874,0.0,2.174e-05
core_low,simultaneous,0.1,1000.0,24.0,0.0,0.0,0.0,0.99970639,0.0,0.0,4.02177009,4.3170833,0.58282364,0.97907435,0.0,0.0
core_low,simultaneous,0.1,1000.0,48.0,1.2e-07,1.9e-07,1.1e-07,0.99922397,8e-08,9e-08,3.32941088,3.59966786,0.72554186,2.07363309,0.0,2.6e-07
core_low,simultaneous,0.1,1000.0,72.0,7.4e-07,9.3e-07,7.1e-07,0.99897417,2.2e-07,4.9e-07,3.02938276,3.18444615,0.67951229,3.00694524,0.0,1.26e-06
core_low,simultaneous,3.0,0.01,24.0,1.05e-06,3.57e-06,1e-06,0.99709955,2.57e-06,9.4e-07,107.95475774,86.55006037,7.96098358,11.76191279,0.0,5.07e-06
core_low,simultaneous,3.0,0.01,48.0,0.00056254,0.00104702,0.00053444,0.98549781,0.00051259,0.00046038,129.36770514,125.21116152,19.07895359,42.20485488,0.0,0.00148734
core_low,simultaneous,3.0,0.01,72.0,0.00856996,0.01202237,0.00814222,0.96677694,0.00388015,0.00622966,131.99628605,133.91764333,24.54865058,78.51441267,0.0,0.01707292
core_low,simultaneous,3.0,0.026101572156825372,24.0,1.785e-05,6.016e-05,1.696e-05,0.99257579,4.321e-05,1.595e-05,281.52638128,225.74121396,20.76622712,30.68133197,0.0,8.548e-05
core_low,simultaneous,3.0,0.026101572156825372,48.0,0.00821411,0.01489806,0.00780387,0.95886262,0.00709419,0.00668736,337.17250508,326.39601507,49.74665723,110.05946221,0.0,0.02116153
core_low,simultaneous,3.0,0.026101572156825372,72.0,0.09690961,0.12891814,0.0920771,0.85743817,0.03684104,0.06857961,343.89201592,348.94007097,63.98108302,204.68775586,8e-08,0.18300258
core_low,simultaneous,3.0,0.06812920690579614,24.0,0.00028146,0.0009314,0.0002674,0.98142057,0.00066401,0.00025122,733.08638752,588.06103566,54.11202272,79.95111011,0.0,0.00132335
core_low,simultaneous,3.0,0.06812920690579614,48.0,0.08150226,0.1343055,0.07743511,0.85715566,0.05687039,0.06502093,876.63757064,849.01256629,129.48493052,286.5696498,6e-08,0.19069452
core_low,simultaneous,3.0,0.06812920690579614,72.0,0.43099525,0.49188315,0.40965556,0.53914963,0.08222759,0.27236291,893.1962253,906.60137145,166.34631703,532.56046301,1.47e-06,0.6958365
core_low,simultaneous,3.0,0.1778279410038923,24.0,0.00368473,0.0115768,0.00350061,0.95466095,0.00807619,0.00327817,1901.21417965,1526.77182934,140.5979174,207.75268949,0.0,0.01644729
core_low,simultaneous,3.0,0.1778279410038923,48.0,0.32103439,0.42828819,0.30511211,0.61667476,0.12317608,0.23983504,2263.91471759,2195.37793603,335.42741535,743.03806455,1.14e-06,0.60605076
core_low,simultaneous,3.0,0.1778279410038923,72.0,0.67620216,0.69193483,0.6451784,0.3212198,0.04675643,0.34499651,2300.16368435,2336.78473184,429.5703593,1378.0248252,2.736e-05,0.9432187
core_low,simultaneous,3.0,0.464158883361278,24.0,0.03029356,0.08221387,0.02878079,0.89105667,0.05343308,0.02668921,4871.41261346,3924.34484429,362.16404016,535.26781181,2e-08,0.11676087
core_low,simultaneous,3.0,0.464158883361278,48.0,0.54089769,0.62026628,0.51558469,0.41717995,0.10468159,0.36534891,5727.91852162,5575.95030306,856.52052322,1902.49169016,2.275e-05,0.84918549
core_low,simultaneous,3.0,0.464158883361278,72.0,0.8194177,0.84357631,0.79588308,0.17722973,0.04769323,0.36866463,5769.84348372,5877.77120372,1086.69707128,3506.89025351,0.00055276,0.98517322
core_low,simultaneous,3.0,1.2115276586285888,24.0,0.11126367,0.23758074,0.10573322,0.77865424,0.13184752,0.09594889,11925.29534788,9710.58060354,902.29887743,1334.42540907,4.9e-07,0.3364457
core_low,simultaneous,3.0,1.2115276586285888,48.0,0.69343534,0.77397083,0.6701939,0.27044845,0.10377693,0.4396129,13383.57992817,13217.34337958,2070.49599654,4642.94697932,0.00054542,0.92810703
core_low,simultaneous,3.0,1.2115276586285888,72.0,0.9258757,0.93833565,0.91261747,0.07408487,0.02571818,0.37331982,13069.60184436,13445.68861165,2538.81060557,8373.97961429,0.01348555,0.99367302
core_low,simultaneous,3.0,3.1622776601683795,24.0,0.19602962,0.35744365,0.18661618,0.67903475,0.17082747,0.16561515,21394.32235441,18427.55940125,1777.41331297,2643.7518925,1.007e-05,0.49476999
core_low,simultaneous,3.0,3.1622776601683795,48.0,0.80674882,0.87741779,0.79108686,0.16287495,0.08633094,0.49392396,20028.56366871,20833.06183679,3546.89852636,8321.55259062,0.01557902,0.95234337
core_low,simultaneous,3.0,3.1622776601683795,72.0,0.95900266,0.96380993,0.94997773,0.04195393,0.01383221,0.34202997,18157.92048483,19115.4345682,3858.36099367,13869.41130822,0.23573492,0.99591165
core_low,simultaneous,3.0,8.25404185268019,24.0,0.21099596,0.38674832,0.2021164,0.65708263,0.18463192,0.17888949,12802.20386552,12717.21895189,1444.86551718,2247.96158644,0.00010054,0.50186203
core_low,simultaneous,3.0,8.25404185268019,48.0,0.83241856,0.89591633,0.81992263,0.14075499,0.07599371,0.5036164,10734.11916563,11518.56207926,2181.11006098,5655.17629151,0.03280347,0.95137347
core_low,simultaneous,3.0,8.25404185268019,72.0,0.96228838,0.96452558,0.95368364,0.03984582,0.01084193,0.33019233,9720.76819937,10233.22540344,2146.14715255,8653.58791619,0.21293808,0.99570677
core_low,simultaneous,3.0,21.544346900318843,24.0,0.14241569,0.28764472,0.13681444,0.736287,0.15083028,0.12266473,5322.13939064,5538.85415001,696.8508123,1131.77682766,6.286e-05,0.36913809
core_low,simultaneous,3.0,21.544346900318843,48.0,0.77923582,0.85970301,0.76634646,0.18726869,0.09335655,0.49322086,4432.69543556,4776.88090288,937.44195987,2567.61856601,0.00674376,0.92386008
core_low,simultaneous,3.0,21.544346900318843,72.0,0.94928676,0.95299687,0.93913301,0.05346271,0.01386387,0.35038337,4027.32816232,4235.19128532,896.74716717,3808.45298899,0.03870242,0.99254489
core_low,simultaneous,3.0,56.23413251903491,24.0,0.04531721,0.10770557,0.043423,0.86583513,0.06428256,0.03962628,2105.17531804,2231.71323204,292.78444801,485.15919517,8.7e-06,0.14298884
core_low,simultaneous,3.0,56.23413251903491,48.0,0.590731,0.70440827,0.57596802,0.35665928,0.12844025,0.40823603,1746.56972536,1885.94792517,376.01000548,1056.00770323,0.0006562,0.8082851
core_low,simultaneous,3.0,56.23413251903491,72.0,0.89209118,0.91388993,0.87925699,0.10472413,0.03463294,0.39881067,1588.3008526,1669.84108166,355.18986373,1545.34242875,0.00353943,0.97387794
core_low,simultaneous,3.0,146.77992676220705,24.0,0.00611181,0.01615828,0.00584659,0.94602554,0.01031168,0.00538452,816.5488253,872.450511,116.55259089,194.83308467,6.9e-07,0.02184232
core_low,simultaneous,3.0,146.77992676220705,48.0,0.24283987,0.33282604,0.23377243,0.68835811,0.0990536,0.18168121,676.50511378,731.07814519,146.76074986,416.75845258,4.595e-05,0.42703245
core_low,simultaneous,3.0,146.77992676220705,72.0,0.62254143,0.67658907,0.6045265,0.35286234,0.07206257,0.34731875,615.42047131,646.95403943,137.88728635,606.36040386,0.00024108,0.81062801
core_low,simultaneous,3.0,383.1186849557293,24.0,0.00049078,0.00134444,0.00046917,0.97838328,0.00087526,0.00043336,314.34209599,336.97753107,45.3607802,76.10010331,4e-08,0.00182844
core_low,simultaneous,3.0,383.1186849557293,48.0,0.03526828,0.05375406,0.03378142,0.91697601,0.01997263,0.02734385,260.28442329,281.37532115,56.64892227,161.61734683,2.78e-06,0.0720668
core_low,simultaneous,3.0,383.1186849557293,72.0,0.16520547,0.19708179,0.15855286,0.78899263,0.03852893,0.10540547,236.81503579,248.94051104,53.10248866,234.57694897,1.45e-05,0.26039033
core_low,simultaneous,3.0,1000.0,24.0,3.178e-05,8.81e-05,3.037e-05,0.99140869,5.773e-05,2.808e-05,120.65411063,129.51811019,17.48689164,29.37698281,0.0,0.00012011
core_low,simultaneous,3.0,1000.0,48.0,0.00271984,0.00427019,0.00260211,0.9756511,0.00166808,0.00212681,99.88247534,107.99062559,21.76706001,62.21435893,1.6e-07,0.00577959
core_low,simultaneous,3.0,1000.0,72.0,0.0156561,0.01938115,0.01498762,0.95736072,0.00439353,0.01033434,90.88154496,95.53349463,20.38560221,90.21379605,8.3e-07,0.02612353
core_low,simultaneous,100.0,0.01,24.0,1.19e-06,4.03e-06,1.13e-06,0.99698491,2.9e-06,1.06e-06,113.97269691,90.892083,8.30834617,12.26167896,0.0,5.72e-06
core_low,simultaneous,100.0,0.01,48.0,0.00064723,0.00120725,0.0006149,0.98474193,0.00059235,0.00052997,137.62409598,132.91898911,20.16294501,44.44647043,0.0,0.00171504
core_low,simultaneous,100.0,0.01,72.0,0.00996617,0.01399355,0.00946863,0.96418256,0.00452492,0.00724955,140.9625753,142.83333245,26.10275344,83.09177734,0.0,0.01987376
core_low,simultaneous,100.0,0.026101572156825372,24.0,2.01e-05,6.779e-05,1.91e-05,0.99228507,4.869e-05,1.796e-05,297.32893972,237.15045499,21.68033215,31.99726596,0.0,9.632e-05
core_low,simultaneous,100.0,0.026101572156825372,48.0,0.00935665,0.01697369,0.00888927,0.95634398,0.00808442,0.00761879,358.83899483,346.62653263,52.59307138,115.94886341,0.0,0.02411128
core_low,simultaneous,100.0,0.026101572156825372,72.0,0.10908151,0.14450578,0.10364068,0.84455093,0.0408651,0.07704998,367.41276447,372.33091648,68.05948171,216.70631015,8e-08,0.20514812
core_low,simultaneous,100.0,0.06812920690579614,24.0,0.0003166,0.00104708,0.00030078,0.98069783,0.0007463,0.00028256,774.98995204,618.36787889,56.54951733,83.46540794,0.0,0.00148776
core_low,simultaneous,100.0,0.06812920690579614,48.0,0.08983633,0.147034,0.08535228,0.84767624,0.06168172,0.07156899,933.99378777,902.59230108,137.03253772,302.20833907,6e-08,0.20878514
core_low,simultaneous,100.0,0.06812920690579614,72.0,0.45132327,0.51036049,0.42897157,0.52121964,0.08138891,0.28254606,955.40051672,968.48195214,177.14352685,564.42206157,1.47e-06,0.72201206
core_low,simultaneous,100.0,0.1778279410038923,24.0,0.00412886,0.01292112,0.00392251,0.95279876,0.00899861,0.00367214,2015.26824857,1609.63886364,147.32852031,217.49372874,0.0,0.01835809
core_low,simultaneous,100.0,0.1778279410038923,48.0,0.33516311,0.44229481,0.31853146,0.60386042,0.12376335,0.24924148,2419.33418767,2340.74352827,355.96886847,785.75760781,1.09e-06,0.62599406
core_low,simultaneous,100.0,0.1778279410038923,72.0,0.68239027,0.69603766,0.65110634,0.31605393,0.04493133,0.3439356,2468.27640112,2504.16820214,458.83270585,1464.68636447,2.755e-05,0.94819292
core_low,simultaneous,100.0,0.464158883361278,24.0,0.03355182,0.089818,0.03187592,0.88583919,0.05794207,0.02952647,5205.10395262,4169.68302253,382.58513569,565.09135648,2e-08,0.12757389
core_low,simultaneous,100.0,0.464158883361278,48.0,0.54926485,0.6256495,0.52350493,0.41051812,0.10214457,0.36848587,6177.13137712,5997.54948455,916.59644555,2028.62371094,2.179e-05,0.85714791
core_low,simultaneous,100.0,0.464158883361278,72.0,0.82167164,0.8454718,0.79815355,0.1751869,0.04731825,0.36658461,6252.00476488,6359.0736678,1171.3021633,3759.87616809,0.00055945,0.98615141
core_low,simultaneous,100.0,1.2115276586285888,24.0,0.12278159,0.2548306,0.11667319,0.76620187,0.13815741,0.10550708,13139.24298274,10630.99987356,983.28773106,1454.79578256,4.2e-07,0.36102376
core_low,simultaneous,100.0,1.2115276586285888,48.0,0.69957343,0.77743144,0.67602597,0.26578248,0.10140547,0.43939829,14953.03373387,14708.30900508,2288.26286792,5111.30847258,0.00053599,0.93259374
core_low,simultaneous,100.0,1.2115276586285888,72.0,0.9270187,0.9390129,0.91377179,0.07311136,0.02524111,0.37018067,14702.62617624,15092.6821684,2834.23695142,9283.23937241,0.01401356,0.9941092
core_low,simultaneous,100.0,3.1622776601683795,24.0,0.23706322,0.40434349,0.22575479,0.63883286,0.17858871,0.19783818,29479.78844737,25109.78749975,2413.57645548,3598.08168223,1.408e-05,0.55665641
core_low,simultaneous,100.0,3.1622776601683795,48.0,0.82558754,0.88902209,0.81027967,0.14747519,0.07874243,0.4932166,28145.94269052,29120.99995086,4907.0180777,11452.83085202,0.02267854,0.95974258
core_low,simultaneous,100.0,3.1622776601683795,72.0,0.96342214,0.96854046,0.95516445,0.03718726,0.013376,0.33295019,25662.52561614,26972.27741329,5407.77416926,19250.49863557,0.33115465,0.99658581
core_low,simultaneous,100.0,8.25404185268019,24.0,0.35276058,0.557372,0.34055365,0.5130465,0.21681835,0.29130238,40137.92285061,40280.3381719,4551.93913251,7057.94536433,0.00150881,0.66917765
core_low,simultaneous,100.0,8.25404185268019,48.0,0.89229202,0.937383,0.88296492,0.0886338,0.05441808,0.4975313,32355.2892744,35068.53827092,6758.87118988,17630.13097591,0.3256934,0.97123221
core_low,simultaneous,100.0,8.25404185268019,72.0,0.98437141,0.98993818,0.9814784,0.01451417,0.00845978,0.30518944,29047.44866002,30671.23741067,6510.91690225,26675.4775958,0.81495469,0.99757508
core_low,simultaneous,100.0,21.544346900318843,24.0,0.44835295,0.65942997,0.43895976,0.42377605,0.22047021,0.36755061,40151.8534121,43075.79235193,5614.77175805,9194.34329408,0.02183629,0.72371275
core_low,simultaneous,100.0,21.544346900318843,48.0,0.91980025,0.95645099,0.91357296,0.0648712,0.04287802,0.48609853,32919.51750879,35684.63898458,7168.87645998,20086.19115064,0.54509463,0.976245
core_low,simultaneous,100.0,21.544346900318843,72.0,0.98976869,0.99397255,0.98813718,0.00916972,0.00583537,0.28397313,29813.33387677,31390.9408933,6712.59520498,29311.0388563,0.89840934,0.99799989
